content,location,date,satisfaction,customer_service,speed,"reliability,"
bt ask us to change to infinity we agreed had always had evening and weekend calls for years and asked for it with the new package. we were sold the new package with just weekend calls and all our evening calls for 18 months were being charged because we are elderly and bt take the money from our bank we didn't notice for all that time we were overcharged by £300 over an 18 month period and bt are not interested in there mistake just waiting till may when I can end my contract after many years with bt avoid this company~~~,hampshire~~~,2015-03-04~~~,2,1,3,3
The security is useless. If all passwords including the online login are reset by the reset button then all parent controls are useless! The customer service is awful. I ahve called about the security issue. I was first told repeatedly that my account was not with BT and that I was wrong. I provided all my details  eventually they found my account from all the CORRECT information I had provided  no appology was given. The opperator was short and rude.  To resolve the security issuee I was told to put the router in a wooden box. You can buy routers that do not have this issue. Overall the service with BT is awful. I have had problems in the past and avoided BT for this reason. I had heard they were better... they are not.~~~,London~~~,2015-03-04~~~,1,1,1,3
Extremely disappointed in the service provided by BT.  The new e-mail system is a bit of a joke.  I feel that the customer service that is provided is just there to frustrate you and make you give up on the enquiry/complaint.~~~,Anglesey~~~,2015-03-04~~~,2,1,1,2
Been with BT for three years now  always there when I need it  not let me down yet.Downside:- Very expensive and overpriced.~~~,East Anglia~~~,2015-03-04~~~,5,4,4,5
Same problems as everyone else. 3 months I've waited to be connected and there is no view to connection in sight. BT are the single worst company I've ever had the displeasure to deal with.~~~,Surrey Quays~~~,2015-03-04~~~,~~~,~~~,~~~,~~~
I had BT for both broadband  TV and telephone for a few years. In 2012 I switched my telephone service to Utilitywarehouse as I got a better deal from them as they also covered my gas and electric. After receiving a new broadband box and homehub I have received appalling signal  with many TV programs not recording due to a lack of service. My phone does not get full signal from under 2m. DO NOT USE BT UNDER ANY CIRCUMSTANCES. THEIR SERVICE IS APPALLING~~~,Harpenden~~~,2015-03-03~~~,~~~,~~~,~~~,~~~
The most atrocious  frustrating  pointless 'customer service' I have ever had to deal with.  Hours of my life wasted trying to get them to answer simple questions  navigating through their labyrinthine website  or selecting options on the phone  only to end up with a nice Indian lady who has clearly no idea what I'm talking about  and fails to solve the problem every time.Avoid them at all costs.~~~,Southampton~~~,2015-03-02~~~,~~~,~~~,~~~,~~~
We asked for a good speed internet as we have a few devices and what not that'll be on the net at the same time. They've given us crap that can just about have one device using it at a time. That'd be the ps3  noway could anyone else even think of using the net cos the lag is unbelievable. I constantly get the flashing orange light and can't do anything  its really slow!! considering we can only use one device at a time you'd think it'd be pretty quick but no. I've never had broadband this bad in my life.~~~,Waltham Abbey~~~,2015-03-02~~~,1,1,1,1
WiFi on Home Hub 3 stopped working and advice from Customer Services was to buy a new hub from another manufacturer since BT do not support WiFi and will not replace defective hub. Netgear Hub works perfectly  but after about a week speed dropped from 3MB to 2MB so suspect BT have reduced since I am no longer able to support FON users.Dreadful customer support and will probably change in Jan 16 when contract expires.~~~,"Brentor, Devon~~~",2015-03-01~~~,2,1,1,3
I decided to go over from Virgin as BT were cheaper. The change over date was a month away at the time of order. Virgin cut my services  as agreed on this date. 2 weeks later and SEVERAL phones calls from MY MOBILE  no services! JOKE!~~~,London~~~,2015-03-01~~~,1,1,1,1
We live only 30 miles south of central London and we get only 1Mbps and we are unlikely to ever see high speed broadband. So much for the government's commitment to even nearby rural areas. Utter hogwash! We miss out on all decent deals for Internet and subsequent access. Disgusted of Sussex!~~~,30 miles from central london~~~,2015-02-28~~~,1,2,1,4
Terrible! thats all I can say. They have a fibre activated exchange some 0.2 miles from my property (and many other sin centre of town including many many buisnesses) and the NEW green fibre boxes evn closer (in all within 0.5miles ten boxes (i have counted them BT! and yet it is only a elite few in Lockerbie who can recieve infinity. My contract was taken on the assurity that infinity would be available at the start of this year (albeit a verbal promise  In scotland Verbal is as good as written) however it has failed yet again to supply any dates  information or truth. I for one have told them they have until May when my contract runs out and then they can collect their hub  phone and line from my car park where it will be after being ripped out! RUBBISH BT absolute RUBBISH~~~,Lockerbie~~~,2015-02-28~~~,1,1,2,1
Broadband in our Village is dreadful.  We are not far from Cities of Bristol & Gloucester  yet there are times when broadband fails.  Speed at very best can be 1 mb   but much more likel;y to be a lot less.  On occassions when I have tried to test the speed  it has been so slow it won't even drive the speed tester. We had hoped that fibre broadband would be coming to the village when BT brought it to our local exchange.  But 2 years on we are told they aren't.  This is unacceptable in 21st Century in England.  Time BT monopoly was stopped.  We pay a lot for a poor service.  Worst of all is that letters to BT never get answers and one can never identify who makes the decisions. Do something about it!!!~~~,"North Nibley,  Gloucestershire~~~",2015-02-27~~~,1,2,1,2
Be advised. Don't go with BT. They are dearer despite a poor service. Be warned there is a £30.00 Cancellation charge  if you ever leave BT broadband  not to mention the arrogant customer service agents. Just moved to virgin  much faster and reliable although upload speeds aren't that great.~~~,Frimley~~~,2015-02-25~~~,1,1,3,3
Unimpressed and angry with BTUpgraded to Infinity 1 unlimited after our normal BT Broadband was getting worse  ie frequent times when no internet available .suspected they were doing it on purpose to nudge you into fibre super fast broadband.My New hub5 arrived on schedule and for a few days my speed was almost the 37 meg as advertised. Then tried to watch Eurosport Player bloody hopeless. Stops after a every couple of minutes useless trying to watch live sport.Started getting emails from Libby  in customer services asking for their Youview box to be returned. We had BT TV for over 12 months and paid £50 to BT for the Youview box and was told at the time that after 12 months we can keep the box .I declined their reduced price offer of £2 per month when I upgraded to Infinity 1 . They have a nerve to keep asking by text messages as well as email for the box back.To add insult to injury they have just charged me £5.60 for exceeding my monthly allowance of 40gig.Don't these stupid people know that I have unlimited broadband use with Infinity 1.after being persuaded by them to upgrade.Oh and checked my speed today 5 meg this morning and 10 meg this evening.I have threatened to report them to trading standards/offcomIf they don't refund my £5.60 immediately. Don't hold your breath.Bt need exposing on watchdog or you and yours.!!!~~~,South Devon~~~,2015-02-24~~~,1,~~~,1,1
"SHOCKING. We have been with BT for  3 months and It has been the worst move we have ever made. I strongly recommend if you are thinking of changing to BT . Please Don't waste your money or Time. The whole package has been a joke. Apparently the problem is not BTs fault it is ""my wait for It Microwave and mobile  phones "" RUBBISH. Do they think we are stupid. We had been with Orange for  10yrs and never had a problem. I have cancelled my Direct Debit as they just keep taking money out. It's only since cancelling the Direct Debit that they now want to try and solve the problem. I have told them they can take me to  court as they will not be helping themselves to my money  anymore. Customer Service have been useless.~~~",Chester~~~,2015-02-24~~~,~~~,~~~,~~~,~~~
