content,location,date,satisfaction,customer_service,speed,"reliability,"
I have been with BT for a number of years  since I moved out  and have always had broadband with BT. We are now moving house so we had to cancel for the short term as we are moving back to my parents. Because of the covid-19 outbreak everything has been put on hold. Having only beenndisconnecred for 1 week I called BT to ask if we could temporarily re connect  taking into account the current situation. They said there was no way they could do that and all I could do was sign up for a 24 month contract. I would have thought they could help out loyal customers but obviously not. I wont ever be using BT again.~~~,Derbyshire~~~,2020-04-11~~~,1,1,4,4
Pure garbage internet barely ever works I'm literally plugged in via ethernet and I can hardly load this website.~~~,London~~~,2020-04-11~~~,1,1,1,1
I pay for infinity 2 and have a guaranteed download speed of between 65 - 75 Mbit but all I'm getting is 6mb. Cant get through to BT Can't even make a complaint as it goes around and round on their website. Absolute C**p~~~,EAST MOLESEY~~~,2020-04-09~~~,1,1,1,2
Robbing  scum bag thieves  would be a polite way of describing BT  my parents have been BT customers for over 40 years  I recently discovered they have been paying £52 per month for broadband and weekend calls. Here is the laugh  THEY DONT USE THE INTERNET  they were miss-sold this package without knowing the valve of what this type of package should cost  when I complained as their son  not only did i have to deal with the most condescending  patronising and rude customer services  but their response was that these accounts are self administered  how can you self administer when you do not use the internet?? if i had not have found out how much they were paying  then BT would still have been quietly taking their money  against their agreement with Ofcom!! I have asked them to refund these payments  they refused and offered £40 as good will gesture with an ultimatum  absolute scum in my opinion  avoid BT at all costs  the same package that BT had been supplying is available elsewhere for lest than £20~~~,Inverness~~~,2020-04-04~~~,1,1,1,1
Owing to the extreme circumstances we are experiencing at the moment  my daughter needed to work from home. I did spend a long time on the phone  but met some lovely people whilst doing so; all extremely pleasant and helpful. I had a poor signal in the room my daughter needed to work in and BT were able to help me sort this out.  If you need to ring BT  please be aware that the people on the other end of the line are doing their best in extremely difficult times. Be patient and be kind!~~~,Benfleet~~~,2020-04-04~~~,5,5,5,5
Absolutely terrible experience  probably the worst company in the history of telecommunications. Very pricey for low quality broadband unless you have a contract with them in which case you can not escaoe from them. I tried cancelling the service after my contract ended and had a horrible experience. The broadband was less than 10 Mbps. I was not able to cancel the service successfully and they continued adding extra fees to my bill for late payment even though I made it clear I will be cancelling my account. On top of that I had to wait for over 30 minutes in line before I gave up but at the same time I was being charged for a phone call. If I could give 0 stars I would have. I have honestly never experienced any customer service as deceiving  money-grabbing and horrible in my life. Please do your research before choosing a broadband supplier. I would hated to see valnurable people getting exploited by BT.~~~,Manchester~~~,2020-03-29~~~,1,1,1,1
Absolutely disgusting customer service. My father died last Wednesday after being in hospital for 7 weeks prior to his death.Tried to contact BT on Friday to cancel the contract but unable to get through. Today  I managed to fet through  however cancellation will only take affect from today...not when he died.Just a money grabbing  inferior broadband company.~~~,STAFFORD~~~,2020-03-23~~~,1,1,1,1
Terrible broadband slow issues with internet at times sometimes wifi is slower than other days wifi router restarts on its own and take long to reset itself you pay for a service and don't receive the speed you of for still slow nd not a difference when buying a different pack~~~,Streathm~~~,2020-03-21~~~,1,1,1,1
TERRIBLE service. Penalised for being loyal- still paying £45/month when they are offering the same service far cheaper (£20/month). Do they not have a duty of care to inform you of better packages? PLUS I was getting 2-3mB not the 30mb minimum... compensation of £20 IF I signed up to a new contract! Absolutely appalling.~~~,winchester~~~,2020-03-18~~~,1,1,1,1
Had BT for 2 months now  had several issues  slow speed was the first. Guaranteed minimum speed of 32Mbps  any time i run a test with nothing else connected but my laptop  i'm lucky to get anything above 22Mbps. Phoned BT  customer support was good and attentive  they identified a fault  the BT engineer came out  and was receiving above 30Mbps. Four weeks later  it keeps dropping out  reported again  there is another fault with the line  speed is slow again. Waiting on it to be 'fixed'. Not holding my breath that it will stay fixed.Also you should note  that with my previous broadband provider  the router where it was placed offered a solid wi-fi signal throughout the house. With the BT router  in the same location  the wi-fi signal is very patchy. This can only be on purpose to encourage you to spend additional on their wi-fi extender at £100 each.I will be considering my options over the course of the next couple of months.~~~,Kilwinning~~~,2020-03-18~~~,3,5,3,1
"If I could rate 0 stars I would.This is the first time I've EVER wrote a review about internet providers..BT is horrible from the service itself  to the support ""they offer.""*AT LEAST* twice a night  my router will turn off/disconnect broadband randomly during movies  games  etc.There are no reports of outage or weather problems. Just an awesome added benefit you purchase along with your package.Aside from when the actual service deciding to work on it's own will  you will not get what you pay for. Speeds are fairly reduced from the actual amount (and package you believed to have had) to pay. To sum up this review  save your time. Save your money. Save your countless frustrations. Find a different more reliable service before you're stuck like me!~~~",Thetford~~~,2020-03-14~~~,1,1,1,1
Bt is a joke  not funny.Very bad internet company.. they take more than two weeks to send an engineer to install the broadband  then he doesn’t show up and they give you another two weeks to wait.. Awful customers service  they don’t know how to deal with problems and people. I wouldn’t suggest it to anyone. I’m using it only because if I don’t I have to pay a year contract anyway  but it’s taking almost half a year to get my broadband working so... choose something else  anything.~~~,London~~~,2020-03-14~~~,1,1,1,1
Paying for fast speed get just 12.5mb its appalling and you cannot speak to a person to get resolved.~~~,Brighton~~~,2020-03-12~~~,1,1,1,1
Shocking service  kept on hold for half an hour each time to then be told there’s a fault and your internet will be turned on no later than midnight tonight. Check the internet the next morning  still no internet and repeat this process every day for a week! And guess what  still no internet and still left on hold for half an hour when you call!~~~,Surrey~~~,2020-03-12~~~,1,1,1,1
Awful - don’t go with this awful company! They do nothing but lie  cheat and make up excuses. Do not give them your time or money~~~,Norfolk~~~,2020-03-09~~~,1,1,1,1
"The worst customer service i have ever experienced. They can change your plan without telling you. They renew your plan without telling you. Then they tell you your ""discount"" runs out then extends your contract past this point and then double your prices. The manager that we spoke to was argumentative  withholding information and rude.Ill never use BT Again.~~~",Cheshire~~~,2020-02-29~~~,1,1,1,1
Just had my final bill come in. I have been a customer of bt for the last five years and never missed an expensive monthly payment. My final bill is a criminal £307 that is literally just my cancellation fee! Won't ever be using BT again~~~,Grange over sands~~~,2020-02-24~~~,1,1,1,1
The most horrific broadband service I have ever known. If you’re reading this then please don’t frustrate yourself further by joining BT broadband. It never works especially on weekends when it’s required the most. I have made the biggest mistake by joining them. They have also been overcharging me every month and when I complained nothing happened. I’m being charged £4-5 every month on my bill even though I’m on a fixed contract. When I rang up to enquire they told me we have increased it while I was in a contract fixed at the outset ??? Here’s the thing it NEVER works~~~,Harrow~~~,2020-02-23~~~,1,1,1,1
I have been with this supplier B.T. over 10 years but now disappointed with the cost. They did warn me of contract ending but now on expensive standing one.  The speed and reliable service is good but now considering a change due to cost and will do so if not reduced to a common cost of other providers in this area. The only concern I have is the loss of service by doing so.~~~,Frome~~~,2020-02-22~~~,4,4,4,5
Absolutely horrible. Always disconnecting~~~,London~~~,2020-02-14~~~,1,2,4,1
I am pretty sure that some of the less favourable reviews are concocted by other broadband companies to put you off using BT.  Maybe I am one of tjhe ucky ones  but in all honesty I have had excellent servic e from BT. The only time I had to have an engineer in  was because of my own stupidity when making connection between the PC and router.  I have found over the last seven years that the broaDBAnd has NEVER failed  that the speed is most satisfactory and the price is admittedly high  but it's the old story- you get what you pay for.~~~,Solihull~~~,2020-02-13~~~,5,5,4,5
Very flaky broadband  difficult to report due to lack of customer service. Phone line does work sometimes! Would not recommend~~~,Lancashire~~~,2020-02-12~~~,1,1,1,1
Is there a worse company than BT? I placed an order and had confirmation of it two weeks ago. It was supposed to be activated today. Having heard nothing I rang them this morning to see what's going on. Apparently the order HASN'T been processed because Openreach think there are two lines into this property. There aren't. They don't know the number of the phantom line and didn't bother to contact me  they just did nothing. Absolutely lousy service. I'm thinking I've dodged a bullet.~~~,Norfolk~~~,2020-02-12~~~,1,1,1,1
Really stay well clear of BT completely the worst company to deal with . I have been informed that Sky are more customer friendly   BT staff do not care completely unfair have had issues since 13th December 2019~~~,Newmarket ~~~,2020-02-11~~~,1,1,1,1
Worst company ever. They were charging me £45 a month for a 10 Mbps connection. I was asked to make a 24 month contract to reduce the price to £25.99. They had no problem with me not being the account holder (my partner is). As soon as I asked to cancel the account to altogether and get a refund for the last months unreliable and expensive WiFi they said they can’t talk to me because I’m not the account holder. What a joke. There are definitely better companies out there. Do your own research~~~,Manchester~~~,2020-02-11~~~,1,1,3,1
I spoke to a guy called Lewis  From Newcastle  he helped me when I was moving my broadband. I've had some good customer service before but he's definitely up there at the top! Incredibly helpful. I know sometimes I'm a little useless and he was so patient  reassuring and explained things very well. Also amazing personality  it was like talking to an old friend. I really hope this finds him because everyone needs to be recognised! Straight out brilliant man (if you do read this Lewis  I got some savage girlfriend points! Flowers and everything! Sad right! Haha) thanks again!!~~~,Portsmouth~~~,2020-02-07~~~,5,5,5,5
Absolutely trash  crap upload speeds  crap download speeds  constantly disconnects and not to mention customer service is as about as useful as a chocolate teapot. Avoid BT like the plague not worth the money.~~~,Huddersfield~~~,2020-02-06~~~,1,1,1,1
I've had issues with their broadband almost from day 1: speed  reliability  dropping out  buffering....  Speaking with customer services is soul-destroying.  They are rude  unhelpful and will not accept responsibility. Avoid avoid avoid.~~~,Vale of Glamorgan~~~,2020-02-06~~~,1,1,1,1
