content,location,date,satisfaction,customer_service,speed,"reliability,"
We have BT Broadband Option 3  with a Home Hub v2.0 (wireless n).  Performance is pretty good (7MB download) but the connection has a nasty habit of going down 2 or 3 times a week. The hub is great - we have 3 PCs wired into it  and run my daughter's laptop  2 XBoxes and 1 PS3 all wirelessly onto it.  Performance wise it is very good.Customer service wise though BT are a laugh - rather like a bloke trying to get into a woman's pants they will say anything to you  and afterwards they will dump you and ignore you.~~~,Oxfordshire~~~,2010-10-16~~~,4,2,4,3
Very happy with service in general except with speed. But told system being updated to fibre optic in jan 2011. apart from that excellent service and customer service couldn't be more helpful~~~,Crumlin~~~,2010-10-01~~~,4,5,3,5
absolutely shocking!we dont get half the channels and the ones we do are always juddery and cut out  the on demand tv works about 20% of the time  got solf movie channels but all of them are pay-per-view. the phone line is crackley and the internet needs to be restarted every half hour or so. Also even though we have 'unlimited' internet we got charged £100 for excessive usage (thanks to the flatmates bf!) we have never been on hold for less than 30 mins when trying to get help and their explanation was that we lived in a poor reception area... why did you recommend this package  charge and install it for us then!?!this is our first flat and internet ect was the one luxury item we had on our budget. thoroughly disappointed in BT and would never EVER recommend.~~~,chelmsford~~~,2010-09-21~~~,1,1,2,1
"After another problem  this week at 330k on my line and being reported by the ""technical specialists"" at BT as working fine at 7MB (which I've never had!! 2MB at best when it works) I've had enough.  CONTRACT TERMINATED!~~~","Dronfield, Sheffield~~~",2010-09-19~~~,1,1,1,1
Pathetic in all aspects  donload speed 0.4mb to virtually zero at peak times. Died altogether for a week. Customer service is exotic but not very useful.The one area they score big time is billing - they sure know how to do that! Try anywhere but hereI wouldn't even give them one star for some areas but zero not an option.~~~,Barnsley -  the S. Yorks one - sadly~~~,2010-09-08~~~,1,1,1,1
The only reason I am posting a comment is that I have just phoned BT  which took numerous numbers to phone  to upgrade from Option 1 to option 2. Having agreed the upgrade I asked the question about whether this was a new contract  to which the answer was yes. I cancelled it there & then as I only have 4 months left on my current contract & feel it's a complete con.  to start another 12 month contract  especially when I found out only by asking the question.I am an existing BT customer & would stay  but my current view is that I will now move.~~~,Weston-Super-Mare~~~,2010-08-27~~~,2,1,3,4
"Been with BT for years  very reliable service. Paying for up to 8 MG - never had better than 3.5 - they are now advertising ""up to 20"" - I feel that I am paying for this but not close to getting any improved service/speed - paying for unlimited download  had 3 teenagers home from uni at christmas - got ""fair useage"" warnings threatening to slow my download speed - how much slower can it get ? - bills are useless - no idea what I'm paying for - just know that it is costing over £50/month for broadband/ phone line and calls - all on the cheapest rate ! - Overall view - they are ripping me off and hiding it in confusing bills etc~~~",dumfries~~~,2010-08-26~~~,1,1,1,4
Ihave had this package for six weeks it has been unavalable on three occations for up to three days the current speed is 594% less than is avalable in my area the only thing that has been reliable is the apologies from there helplines i have a contract for 1 year i hope the next 11 months sees a vast improvement.~~~,Airdrie~~~,2010-07-14~~~,~~~,~~~,~~~,~~~
The broadband speeds were originally terrible (30kbps for downloading files (upload speed) and 1mbps for browsing (download speed)) but have now increased to 250kbps upload and 1.5mbps download. These speeds are currently a lot less than BT state  also the spees drops during large file transfers. Their customer service is terrible when we called the helpline all the said was 'We cannot help'. They wanted to sell us BT vision by phone  it was an incovinient time  so we told them to call back later  they never did.~~~,North east England~~~,2010-07-11~~~,2,1,2,3
speed has dropped from a download of 1.8/2mps to 0.3mps and Bt helpdesk insist thisis because of distance from the exchange  3.1km as an BT pensioner I am seriously considering changing isp~~~,Buxton~~~,2010-06-23~~~,1,1,1,1
Utter rubbish  8 weeks we have been telling BT that even though we have a line speed of 5.5meg we can only dl at 1meg max. We are giving up and looking for another ISP. BT can’t/won’t fix this problem for us the India call centre have no clue full stop. Engineers keep saying it’s a software problem with BT Wholesale but India call centre keep sending engineers to property/exchange to perform the same checks over and over again. We could dl at 4.5meg then dropped overnight to 0.5meg. We can't move forward past the same processes. India technical support is the worst  only web based compliants proceedures available and no one calls you about your complaint. You get an automated email and you are left to be worn down and give up by the India call centre.~~~,monmouth~~~,2010-06-15~~~,1,1,1,1
Been with them for three weeks and to say I'm disappointed is a understatement. Its like dial up very poor.~~~,Garthorpe~~~,2010-06-09~~~,1,3,1,2
Although living less than a mile from the ADSL2 enabled exchange BT say 6.9 mb's is about my limit and supplying me with a 20mb line is pointless. All the shouting from BT about rolling out new high speed services seems somewhat over enthuisiastic.~~~,Seaford~~~,2010-06-08~~~,3,2,3,5
most frustraing customer experience of my life. I pay for 8 meg and last year suddenly started getting below 1 meg. 6 months  3 new hubs  countless hours wasted complaining and looking for imaginary faults with my computer and equipment  and many engineers visits later  I am still told that they can find no problem and it must be my fault. Words can't describe my utter contempt and loathing for their company. sickening.~~~,brighton~~~,2010-06-02~~~,~~~,~~~,~~~,~~~
Extremely frustrating experience  speed drops frequently  customer service is run out of India. BT should be a flgship Britih provider  but they are sadly lacking in all areas of cstomer satisfaction.~~~,"Bromsgrove, Worcs~~~",2010-05-20~~~,1,1,1,5
