content,location,date,satisfaction,customer_service,speed,"reliability,"
Problems occur with every company but in my experience BT resolve them effectively...I love the new Infinity and the TV from BT which - if you compare it to some alternatives is great value for moeny. Ignore the moaning minnies~~~,Glasgow~~~,2014-06-08~~~,5,5,5,5
While the BTinfinity product is good  I've had terrible customer service issues during a house move. Broken promises  failed calls to arrange engineer visits and nearly 2 weeks without any service whatsoever. And then a wonderful bill comes through the door. Call centre calls don't have the info  they claim they've tried to contact me. Lies and really bloody rude. Speed and reliability based on my previous address.~~~,Surrey~~~,2014-06-07~~~,1,1,4,4
We've been with BT phone and broadband for two years.  Our package is 10GB broadband and anytime calls.  Most of the time  everything has worked fine.  Our contract  is soon due for renewal  so we've tried to haggle a new deal from BT.  We're currently paying £33 a month. They could offer nothing better  even though we quoted what other providers could offer.  Having read the dreadful reviews about other providers  we have no idea who to go with now.  So many folk seem to have problems.~~~,Southern England~~~,2014-06-03~~~,3,2,3,4
Can I give minus stars? Because that is what the service deserves. It's terrible. I am studying for an exam and at least 4 or 5 times a day I can't watch my online seminars because the connection or speed has a problem.  Worst broadband ever.~~~,London~~~,2014-06-02~~~,1,2,2,~~~
Worst company ever. Avoid at all costs  I switched and am without internet access for 10 dats now because if their incompetence and total lack of customer service and care. I have never encountered such terrible service before and I have lived in seven countries over four continents. Never consider BT  it's a total disaster with lying personnel. I wish I never came across thus rubbish company~~~,SE London~~~,2014-06-01~~~,1,1,1,1
"I ordered BT Business Broadband in order to ensure a fast reliable serive and a fixed IP address on 21 May 2014. Emails and letters followed with all sorts of login names and passwords to confirm my order  and to tell me that I'll be connected by 29 May 2014  and that I'll get my router the day before. I therefore cancelled my Sky broadband  effictive end of May 2014. Today  on 30 May  I still had not received my promised router and broadband service. I called BT to find out that the Business broadband order line is only open Mon-Fri until 18:00! After several calls and being passed around someone eventually manages to tell me that my order ""has been cancelled"". They didn't know why  didn't know who had cancelled it  and didn't know why I hadn't been told. Therefore I will be left without a broadband or indeed internet service in about a day's time. No-one in BT has bothered to email me  call me  or send me a letter about this mysterious cancellation. Is this why they are ""Britain's favourite broadband""?! This is extremely poor and uncaring service from a company that does not care about its clients as individuals.~~~",London~~~,2014-05-31~~~,1,1,3,1
that guy who says 'bt offer no cooling off period'  yes you do  upon activation you can cancel. what company will let you have the service as a trial then cancel after...haha stupid and bt didnt explain full terms over the phone...grab a chair mate its like a book. they are advisers not story tellers.~~~,doncaster~~~,2014-05-26~~~,5,5,5,5
I really would not advise bt to anyone  the customer service is awful. They ignore you when you tell then you want to cancel your broadband  then have the cheek to ignore letters and do nothing about it. They still keep sending me bills because they are too lazy to cancel. Worst service i have ever received.~~~,Lancashire~~~,2014-05-24~~~,1,1,1,1
TV crashes alot and is slow to respond to the remote control. My broadband is not working and I have have been told that an engineer will come out in 12days time...12 days without broadband that I need for work/business terrible service. And if they decide its was my fault in anyway they will charge me £129 for the call out..~~~,Manchester~~~,2014-05-23~~~,1,1,2,2
Worst service ever never sign with bt ... Is the slowest speed ever customer service very bad ... I do not recomended bt to no one ... I have been getting 0.3 download speed for ages phone to complaint and after 10 calls they decided to send me a enginer and then charge me £130 without sort the problem  out ... Is ridiculous never again~~~,Milton Keynes~~~,2014-05-22~~~,1,1,1,1
AVOID bt hub 5 keeps turning off by its self when you ring them they don't want to know keep sending you to different people to talk to. Cant send engineer out to repair issue for 1 week so you pay for a service that you don't get.they are quick enough to take your money and in return don't want to sort the issue out.~~~,coventry~~~,2014-05-17~~~,~~~,~~~,~~~,~~~
THE WORST SERVICE EVER. I installed a new line with Infinity Unlimited Weekend calls and calls abroad. It took them nearly 2 months to turn up and install my landline. They charged me nearly £200 in installation  activation fees and first month of rental and sent me a letter that my service is up and running. When I started calling abroad they sent me a bill for another £200 for international calls. I contacted them stating that it should be free of charge but they said that the service had not been activated and it takes up to 5 weeks to get it active  in the meantime I had to pay standard tariff. My brodband speed should have been close to 30Mb but it reached max of 0.9Mb. They blamed line filters  their  engineer came and replaced them charging me another £43.80. The speed remained the same  when I phoned them they told me that I probably have a virus (I have Mac) and tried me to sell antivirus for windows  also to install newest updates from Microsoft although it is Apple. At the end I just resigned being charged another £86 for eraly exiting fees and installed a new VirginMedia line. I WILL NEVER EVER GET ANYTHING FROM BT~~~,Seaham~~~,2014-05-16~~~,1,1,1,1
"BT's customer service via its overseas call centre is truly atrocious.They are completely lacking in empathy or understanding when there is a problem.That could be partially offset if they could do their job  but they can't diagnose - never mind solve issues.Worse still their complaint handling at the overseas call centre is laughable.Not only do they fail to phone back - on the day or time they themselves set - but when they do eventually contact you expect to be merely quoted unhelpful and generic drivel  along the lines of ""our BT standards say....""BT stance - via these call centres - even where there is clear evidence of financial loss due directly to their failures  is to weasel out of any responsibility.The new BT slogan should be ""BT broadband - with added choice"" ...you pay BT and when its service goes down you get to choose and pay for cellular broadband whilst BT try and sort out their own mess.~~~",Gloucestershire~~~,2014-05-16~~~,1,1,1,1
Living in a rural location means I can accept slow speed.  However  BT's customer service (from their non-UK) call centre - when something goes wrong - is atrocious.They are unable to diagnose  never mind resolve  issues.Furthermore  they don't phone back when they've arranged to and refuse to even consider compensation - even where there is documentary evidence of financial loss.  They're abusing historic goodwill and relying on customer apathy.~~~,Gloucestershire ~~~,2014-05-15~~~,2,1,1,2
The product is fine from BT no technical problems over the 12 months  however their sales team and customer service team communications and billing systems are the worst I have ever came across. I bought a bolton package when I signed up with BT that 12 months later they tried to re sell me the same one and advised I never had the package  there over complex time consuming billing system for BT phone calls and separate bills for Broadband is a joke  no simplicity the sales agents need to attain at least should be recruited with some listening skills  one costly problem led onto another  leave BT go with premier calls I halved my bills over night  BT are an expensive  overpriced~~~,Isle of Wight~~~,2014-05-15~~~,1,1,4,4
All I want is to receive a basic service and pay the correct amount each month. I have never had an issue with other companies  but BT can't seem to handle it without messing up. I have never  ever been billed correctly.  Getting any sort of assistance is near impossible. After spending half an hour navigating their menu systems and even longer being passed between various departments  you might be lucky to speak to somebody in the right team. Unfortunately  the staff in their call centres  whether based in the UK or overseas  are the rudest and most obnoxious people that you could ever experience. When an issue gets difficult to resolve  they simply hang up and pretend that the call dropped. Their complaints team aren't any better either. You are lucky if they offer a meaningless apology. They can't offer any recompense for the time  cost  inconvenience or vexation of having to spend hours and hours on the telephone resolving their mistake. They'll make promises and then retract them within a few hours. Several of the advisors in their Executive Level Complaints team feel that it's appropriate to scream and shout down the phone and then hang up. As they are such a large corporation  they seem to think they are above the law and don't have to abide with Ofcom's regulations. I have now referred two complaints to the Ombudsman  at BT's expense  and luckily I am in the process of moving suppliers. Gavin Patterson  you should hang your head in shame. Your company has fundamental issues and it seems to be getting worse. Never again.~~~,Flintshire~~~,2014-05-13~~~,1,1,2,1
BT service is the worst ever experiences in my life. They messed up the order twice i had to make several calls  and when you ask to talk with the managers the line drops... they took me money and they refund me back weeks later. They makes a lot of problems and mistakes and the foult is always of the customer. Broadband speed is not as expected and the service is always failing. I have to contact them at least twice a month to check. I will now move to sky they told me is much more reliable and customer service is able to manage queries.~~~,london~~~,2014-05-13~~~,1,1,2,2
I have always had my home internet services from BT and it's safe to say they have been unreliable at best.I have never had any issues with customer service but actual broadband speeds are absolutely atrocious. The highest speeds I have ever received are 3mb/s and that is on an extremely good day. Speeds are inconsistent and sluggish and something I have noticed happening regularly is the sudden dropout of all internet access at all times of day. If you're interested in gaming then this is definitely not for you. LAG is the only word to describe it. If you have access to BT Infinity then I'd maybe suggest going for that if you're still interested in choosing BT. But  if you live in the same area as me I would advise you avoid BT. A quick note on landline prices. BT phone bills that come quarterly and don't include unlimited calls can become extortionate. The amount's my mother has had to pay are absolutely ridiculous and I have finally changed our provider so hopefully things will vastly improve.~~~,Bath~~~,2014-05-12~~~,2,3,1,1
Worst company to deal with ever. DO NOT TOUCH THEM!!! EE are much cheaper and more reliable and better customer service. BT has the WORST customer and saw online that they won the ''worst'' award of the year!  Keep away!!!!~~~,London~~~,2014-05-11~~~,1,1,2,2
I would love to be able to comment on the speeds but nearly 4 months later I still don't have Bt Infinity... due to all the 'terrible weather' of late there has been many delays on pole work is all I seem to hear at the moment.There's delays and then there's outright neglect....4 months??? What other company could get away with this... oh and not a single mention of compensation for any of this  seems like they don't want to take any responsibility....Very fed up.~~~,United Kingdom~~~,2014-05-10~~~,1,1,1,~~~
totally disgusted with BT. I am a new customer so you would have thought they would have got it right first time. 3 weeks and lots and lots of phone calls later to INDIA the problems are still not resolved. They lie  they put you off  they do not do what they say they will do  they charge you for a service that you do not get. Now in the realms of Taking BT for breach of contract. DO NOT USE THEM. YOU HAVE BEEN WARNED AND I HOP MANAGEMENT OF BT SEE THIS~~~,berrow burnham on sea~~~,2014-05-09~~~,1,1,1,1
Total money grabbing con-artists. When you sign up  they tell you everything is great over the phone  but they do not make you aware that there is literally NO 'cooling off period' after receiving the full terms. This means that if you agree to the sparse terms they explain over the phone  hang up and then disagree with the full terms & conditions which you can only read once they email them to you  you're stuffed. They also do not make you aware that the cancellation fees constitute HALF the line rental which is over SIXTY POUNDS and you have no choice but to pay it because they've tied you into something you didn't know the full terms & conditions for. I will be avoiding them like they have rabies from now on and I suggest you do the same.~~~,London~~~,2014-05-07~~~,1,1,1,1
Since upgrading to Infinity with Hub 5  my consistent historic data usage has jumped from just under 10GB per month to over 20GB.  Have rung and complained so many times that their usage monitor (which my billing is based on) is inaccurate. Technical Department advised me to download thinkbroadband monitor to my desktop and guess what? It proves my usage is no where near what BT are stating! Now am locked in this on-going battle to be heard.  Their excuse is that my home hub is faulty and that the wireless can be picked up outside the home due to security issues? Checked all round my house - am on the WPA2 Personal and it is secure (with padlock symbol showing). Technical Department asked me to change wireless key - did this - usage still escalating? Technical Department sending a replacement hub? Not sure how that is going to affect the usage monitor which is clearly inaccurate. BT are thieves - they are stealing from me as in the 2 months since upgrading they have said I have gone over my 20GB allowance.  Strange as last month I was away for over 2 weeks and there was no usage whatsoever?! Now at the stage where I will have to write to OFCOM and considering going public with this. How can they get away with this?~~~,Hertfordshire~~~,2014-05-05~~~,1,1,3,3
BT call centre and support line in Bangalore is a joke  had to ring them to sort out a problem with my 90 year  old father's switch to BT mail.  They don't understand you and you can hardly understand them  my father would have had no chance! After 2 hours on the phone I was ready to sob with frustration at the constant repetition and lack of understanding. In the end they gave up and so did I . I found the answer to a fairly simple problem by searching Internet forums. This call centre is a disgrace avoid BT like the plague.~~~,Bournemouth~~~,2014-05-04~~~,1,1,3,2
Been with BTyahoo mail for years and no problems.Change to ne BT Mail is terrible.System is slow   features only work occasionally  cant format emails easily or properly.And then - you try and contact anyone at BT for help - they are totally useless.If you want a package to send business emails on with some decent prompt back-up - DONT CHOSE BT~~~,"Camberley, Surrey~~~",2014-05-01~~~,1,1,2,2
I have had problems with going over my limit on broadband  which is confusing as i am on unlimited as by bill clearly states  i have spoken to many people at BT which is hard when you do not get a english speaking person and those who try to speak english are awful to deal with  i have never been able to view a bill online due to a cock up made by BT when setting up my account and also have had my direct debit payment changed without any notification or warning via post or email to let me the CUSTOMER know. My recent dealing with BT was to set up a new deal and should ony be paying £45 a month but the last 3 bills are £73  £83  £96 . I only use the web for emails and searching the net. BT cannot give anyone a breakdown on there broadband other than you have gone over  no dates or times or even what you have been doing e.g. downloading  streaming. BT are by far the worst company of all time and as soon as my contract is near the end i will be going elsewhere. I think this will end up like the PPI where people were being ripped of and someone will eventually blow the whistle on BT and there practices. I turned my pc of and broadband at the router and have not used it for 3 weeks and guess what i still went over my limit  this just proves they are lying thieving scum.~~~,west sussex~~~,2014-04-30~~~,~~~,~~~,3,3
