content,location,date,satisfaction,customer_service,speed,"reliability,"
Dreadful  just dreadful. I was told I could upgrade to faster broadband - so signed up for it. On the (delayed) activation day the service did not work. I waited all day for it to activate  it didn't. Ended up on the phone to India for an hour - they arranged for an engineer to visit 3 days later.The engineer arrived one hour early - luckily my son was in  I wasn't.The engineer confirmed that faster broadband was not available - I am apparently too far away from the exchange (3 miles) and I will NEVER be able to receive faster broadband. I asked him if he could reactivate my old BT broadband - he said 'No'. Apparently my 'old protocols had been wiped  by BT  in the Exchange'. He then told me I (yes  that's right  me!) needed to contact BT - I thought I was already speaking to BT! Apparently not - I was speaking to an engineer from BT Openreach...and that's different to BT Retail. So I call BT Retail - speak to 2 people in India who can't help me  then 2 in the UK - one of whom can help me (this call takes 1 hour 20 minutes). The BT UK Agent can 'help me' by 'passing on a request to reactivate my old service' - but I'll have to wait 5 working days (a week!) for them to put right what they turned off because they couldn't deliver the service I was sold and didn't even check it first!I will be without broadband for at least 2 weeks in total thanks to BT misselling a service  cutting off my old service and putting me back in a queue to wait whilst they fox what should never have been broken in the first place.Oh  and I've complained too but I've been told that I'll have to wait 18 days for a response because they are 'very busy right now' - sounds like that's a major signal that your service is utterly crap  BT.Appalling.~~~,Dunblane~~~,2015-08-03~~~,1,1,1,1
Absolutely appalling service and I haven;t even received my internet package yet. Two weeks 4 different people and no home hub? I would never recommend BT to anyone after this and I wouldn't have them myself had I not already been given a BT open reach box when buying my property.~~~,London~~~,2015-08-03~~~,1,1,1,1
useless..dont bother you have the same issues failing to load crashing jerking you name it and how they can allowed to claim all the champion league is a disgrace with this standard of performance~~~,newcastle~~~,2015-08-02~~~,~~~,~~~,~~~,~~~
The Wifi is very slow and the connection is shocking!Even if a sit right beside the HUB i can get a 3 Bar if i am lucky. Tried to get some answers but the Customer Support were no help and don't even know what they are on about! I would Avoid it and Use Virgin or Sky  its worth the extra Money! Switching at the end of my contract.~~~,Belfast~~~,2015-08-02~~~,2,1,3,2
I was with sky before i didn't have any problem.when BT people ring me they said they r better than sky and i fall for it now i regret worst broadband as soon as it is weekend i had prob can't wait till my contract ..... Going back to SKY ... Please don't fall for the offer Bt make to their customer~~~,London~~~,2015-08-02~~~,1,1,1,1
Poor  poor service. I have called BT on three occasions (each lasting well over an hour while they pass me from person to person)to help me with my broadband connection constantly dropping out. They must be reading from a script as they in no way attempt to answer any of the problems I have. They refused to upgrade my hub to a hub5 while they offer new customers  welcome vouchers to the tune of £125 while they treat current customers like second class citizens. I have just moved to Sky where the service and attitude is more courteous and informative. BT - your service needs to improve (I was left on hold for 25mins!). No-one appears to have any influence on making decisions - they just pass you on. A dreadful broadband service and customer service. Glad I moved on!~~~,Planet Earth~~~,2015-08-01~~~,1,1,1,1
Really bad service  should be called  Bollywood Telecom  the people you get through to have not got a clue  spent four hours on the phone so far  two hours in chat rooms  got nowhere  they can not even sort out my board band  upgrade  over charged for service that was supposed to be free  can I get refund no  they take your money and you try getting it back  the actual line service works well  just a shame no one knows how to sell an upgrade  and sort out over charging ~~~,wolverhampton~~~,2015-07-31~~~,1,1,1,1
I wouldn't NEVER recommend using BT broadband to anyone! Wanted to change mine from Orange to BT  phoned up and they told me they would be able to cancel my live box contract. The Bt hub arrived but didn't connect so phoned up and they said an engineer would be able to come out  who never turned up! Also turns out they never cancelled our current orange box and we are still in the same position we started in! BT ARE USELESS!!!!~~~,Southampton~~~,2015-07-30~~~,1,1,1,1
Wanted to swap from Business broadband to BT Infinity...1st call got me transferred to 4 different people before he said if we get cut off ill call you back on your mobile  call got cut off and no call made to moble.2nd call got transferred to a home number3rd call got me transferred to another home number4th call to a different number took me so I was miffed and wanted to cancel altogether  she said she couldn't cancel it as I didn't have my account number to hand  when asked to speak to a supervisor she said no you will need to ring back (probably to her again)I will just cancel the phone bill with the bank and wait for the phone call from them~~~,London~~~,2015-07-30~~~,1,1,~~~,~~~
Biggest mistake ever switched to BT so my son could get BT sport free what a huge mistake cannot wait for the year to be up so i can switch back to Virgin speed slow nothing like what was promised internet drops when it feels like boys cant play xbox games without having to reset router again and again~~~,Stretford~~~,2015-07-30~~~,1,1,1,1
Biggest mistake ever switched to BT so my son could get BT sport free what a huge mistake cannot wait for the year to be up so i can switch back to Virgin speed slow nothing like what was promised internet drops when it feels like boys cant play xbox games without having to reset router again and again~~~,Stretford~~~,2015-07-30~~~,1,1,1,1
"I had BT Broadband (9meg) for two years and have to say overall I was generally pleased with it.  I consistently received the promised speed and the reliability was very good (think it went off once for an hour in the two years).   As soon as infinity was available in my area I 'upgraded'.  How I wish I hadn't!!  I've had 'super fast' supposedly 35Mbps broadband now for 4 months  of which it's only really been usable for about one month in total. I very regularly experience speed drops  on average a drop of 90% of my connection speed to < 1mbps and I'd saymy average speed is probably lower than I had on their 9Mbps connection.  I've lost count of the number of times I've called BT and had callbacks scheduled for them to return my calls to on several occasions not receive said call back. Everytime you call you have to go through the same 20 questions  reboot your router etc. which is infuriating (I've a degree in computer science and I'm a software developer so I have a pretty good understanding of how it should work) but they still make you go through their script and refuse to escalate you to someone you can actually talk too instead of playing 21 questions.After around 20 calls to them I finally got them to arrange an engineers visit to my house for a set date/timeslot and ensured I wasin  they didn't turn up!  When I enquired where the engineer was I was told the job had been assigned to an engineer who wasn'tqualified to do the job so he'd rejected it but I'd not been notified so had been sat in waiting for nothing.  Another engineerwas scheduled to come the following day.  This time he did turn up and I have to say was fantastic! He was with me for around 3 hours and we talked in length about it and he told me he knew there was nothing wrong with my connection and that it was a faultat BT's end (a throughput issue) which he couldn't do anything about (the engineers are part of openreach who aren't actually the same company as theBT who supply the service!).  He ran all the diagnostics he could and then phoned BT again on my behalf to explain everythingand we both started laughing when he was made to perform the same basic tasks as I was each time I phoned. ""have you rebooted therouter""  ""can you try it on a cable"" etc  etc.  What a joke - they don't even trust the engineers they send out to know what they'reon about. After many many more calls between myself and BT there's still be no real resolution or explanation from BT themselves or anyform of compensation for not being able to use the service I've been paying for for months! I've had other issues too such as certain pages refusing to load until you refresh several times  something I discovered many people across the country were havingon the BT customer forums yet again BT refuse to acknowledge a problem.  I now find myself experiencing issues that preventme being able to use the service I'm paying for and I really cannot be bothered to call them to report them as I have no faithwhatsoever in their 'technical' support and don't want to go through the pain and arguments with their first line 'technicians'to get nowhere.  I have to say if I had any other options in my area I wouldn't be with BT!~~~",Derbyshire~~~,2015-07-29~~~,1,1,1,1
Overall installation was quick and painless. The speed was a great improvement over our old provider and the HH5 performed reasonably well.  However after the first 8 months we have noticed a considerable drop in reliability in our connection to the HH5  we have normally 3 mobiles and 2 pc's connected at once and the router will flat out stop responding for a good few minutes. Not sure if it is just our device or what  but I have read that this is a problem that happens to this version of the home hub.~~~,Northampton~~~,2015-07-27~~~,3,4,4,1
"BT infinity. thats what this contract seems like and so does the telephone calls of complaint I've tried to make - infinity. I have buffering on all you tube/music etc. connection drops out every few minutes. This is on a new laptop with wifi. I can only EVER get through to someone in India who doesn't seem to understand English  talks over you when you try to explain that ""No we tried that yesterday and the day before and the day before that and all last week and I am not prepared to do the same things YET AGAIN"" was offered an engineer at £125. NO I dont want to pay for someone to come and check why I am not getting what I am paying for on my monthly contract. I am paying for it to work  if it doesnt work  I am not paying to find out why it doesnt work. they should be doing that.~~~",nottinghamshire~~~,2015-07-27~~~,1,1,1,1
My broadband has been fine only issues are with the TV package.Absolutely horrendous customer service  after them overcharging my account by £70.04 they withheld my money and said they would take it off my bills each month until it was paid back  every month i had to ring to complain as they continued to take money from me  this has went on for 4 months. At every phone call trying to speak to so called managers with unpronounceable names  getting nowhere was very frustrating  also when asking questions and explaining my frustration to be given a number of long silences with no answers adding to my frustration  i think is an appalling way to treat a customer  when asking for a reference number for which i have many off them now after every phone call  he tried to give me a digit less  so when he heard me counting the digits he then repeated the number giving me an extra digit  knowing his mistake. I cannot wait to be out of my contract with them and will not be using them again.~~~,burnopfield~~~,2015-07-27~~~,~~~,~~~,3,3
BT was a nightmare and the services I received was poorly. The speed was so variable and quite often I could not read newspapers online because of weak internet speed. When I have had broadband issues it was unbelieveable how BT handled my complaints from India. It was terrible. I noticed that BT people over the phone were telling different things about the problem and it was not innocious mistakes they were rather lies about when BT will resolve the problem or what was the problem. BT has ruined my work as I was working from home and I have been hugely dependent on e-mails which did not work with BT.I warn you be careful about BT and do not waste your time BT look something else....I lost quite few years with BT and paid so much. I wish I have never have had this unprofessional services from BT. I feel spry for those Indian agents on the other end of the phone line who were forced to lie about the services they offer.... Shame on BT!~~~,Reading~~~,2015-07-24~~~,2,1,2,2
I understand all the gripes posted on this site as I have experienced some of them  but the most aggravating instance is a phone call from India at 1.am in the morning asking my wife if I was available  after all the fuss and stumbling out to the phone from a warm comfortable bed  when she remarked on this unwelcome phone call  he just put the phone down without any explanation why he had called or a sorry or kiss my ass or anything. The ignorant pig.~~~,Cornwall~~~,2015-07-24~~~,~~~,~~~,~~~,~~~
Shambolic customer service. A week after they disconnected my previous supplier I am still waiting to be connected. So far 3 missed connection dates.~~~,Surrey~~~,2015-07-24~~~,1,1,1,1
Broadband has never worked the engineer who installed my brand new line left with no working system not knowing why...... BT customer services are a joke - never actually return phone calls - though I have had mysterious silent mobile answer phone messages with no associated phone call- I'm sick of repeating myself and I'm sick of being spoken to like an idiot as if I can't plug in a bleeding hub correctly . They have now cleared my 'fault ' on the online fault tracker ..... I wish ! It all seems like they are cooking their figures for Ofcom ! The public are not that stupid ! I'm so close to just returning the hub etc and telling them to shove their broadband .......if you're thinking of using BT all I can say is DONT!!~~~,Caerphilly~~~,2015-07-23~~~,1,1,1,1
BT broadband is terrible the connection speed is poor at best and cannot stream anything without buffering on multiple occasions  even though advertised as super fast and no buffering. The service is poor and would recommend any broadband service except BT~~~,Engalnd~~~,2015-07-19~~~,1,1,1,1
I was very happy with my BT package until I was talked into upgrading to fibre optic earlier this year. The promise of substantially better speeds for little additional cost was too hard to refuse......something I now wish I could take back. For several months the connection has been little better than standard broadband but for much of the time I found myself completely without. I've waited days for line tests  had a replacement hub  and promises of a satisfactory speed  and all whilst I was still paying BT the full monthly fee. After I questioned my payments for a service I was not getting I was promptly promised compensation which would be handled by the BT billing department. On receipt of my latest bill I was disappointed to see no discount or refund had been applied. I'd also had no further contact from BT on the matter. I phoned BT to find out why I'd received no compensation as per their promise and  after an hour on the phone to 4 different people  was told that refunds and compensation were only given if there had been a total loss of service. To say I was furious is an understatement.Although the download and upload speeds have now improved the connection constantly drops out  and streams  posts and data are almost always struggling to refresh. I can put up with faults and loss of service provided they are being dealt with and I can see progress. However  why the hell BT expect me to continue to pay for this is downright theft. But worst of all is being lied to when I was ASSURED compensation. If I was to lie to clients in my position I would swiftly find myself looking for alternative employment. It seems I'm forced to sit out my contract with BT before I give an alternative supplier a try.Horrendous experience.~~~,Bideford~~~,2015-07-19~~~,1,1,3,1
Took BT broadband out then got a marketing letter saying if I did not respond they would add other services and charge me! This they claim is legal!  asked how much to cancel and they wanted over 200 quid even though I have 10 months left at 5 per month! AVOID AVOID AVOID~~~,glasgow~~~,2015-07-18~~~,1,1,1,1
