content,location,date,satisfaction,customer_service,speed,"reliability,"
BT Broadband - 2 months of broadband failure. Been told fault on line after several engineer visits  but  still not fixed. Have rung up to 30+ times to have signal reset inc 3 calls on Xmas day! Disgusting customer service throughout. No apology and had to ‘barter’ for limited compensation to cover costs and get broadband payments refunded. Lack of interest in trying to resolve issue has been astounding and after being told yesterday the fault had been fixed  it went again today! Can’t even leave for different supplier as the fault is in exchanfge or on the line. BT may have the best coverage  but are not interested if there is a fault.~~~,South Wales~~~,2017-12-30~~~,1,~~~,~~~,~~~
Excellent service - just waiting for infinity~~~,Llangollen ~~~,2017-12-29~~~,5,~~~,~~~,~~~
since the release of fibre in our area the speed has been great and reliability good. Until the 23rd of December  since then wemve had no connection and BT’s unbelievable lack of ability to do anything about it has left my completely gobsmacked. I’ve been told its an area fault  I’ve been told its a property fault  I’ve been told it’ll be fixed in 24 hours  twice. Then wednesday  then I made a formal complaint  this somewhat esculated their attention span  with a call back on Friday (today) after the problem would definitely be fixed  to no avail  now its Friday night and I have to wait until Tuesday. I’ve been told openreach do work the weekend  but for limited reasons  apparently a £60 a month customer for god knows how long doesn’t warrant that sort of attentipn despite being without service for a week. Just unbelievable~~~,Margaretting~~~,2017-12-29~~~,2,1,4,2
Awful service   do not go with BT.  I arranged to change over to Bt  got the set up date   confirmation email   equipment and they cancelled my order due to sky not releasing the line until the day after.  They did not inform me of this until I rang up on the day it was meant to go live and asked why my broadband had not gone on.  Told me I had to re order in 2 more days  when I did this then they said they could not put my phone /broadband and tv on for another 3 weeks.  After many phone calls with staff who did not care or take ownership I went back to sky as I did not want to give them my business.   I have never experienced such bad service and would never recommend BT .~~~,Liverpool~~~,2017-12-29~~~,1,1,~~~,~~~
Called BT to enquire about installing broadband in our new build house  was pleasantly surprised at how helpful and knowledgable the 2 people I spoke to were  very polite and resolved my questions  couldn’t fault the customer service we received.~~~,~~~,2017-12-28~~~,~~~,5,~~~,~~~
Broadband works okay at quiet times. However  at peak periods  it can be very difficult to watch iPlayer etc.~~~,West Sussex~~~,2017-12-28~~~,3,1,2,3
"I have experienced some difficulty with buffering of my broadband from time to time and more recently over the Christmas period. I checked my current monthly price and noticed that it has risen to over £40. I have checked the lastest deals with some being cheaper than my own but offering better connectivity etc.When I spoke to a BT representative to question my account I was told that because I have been outy of contract for a long period of time that the best deal they could offer me was a £7 discount. Hows that for being a 10- 15 year loyal customer.I asked if he could offer a better deal than that but was told that ""THE COMPUTER SAYS NO!!!!""I will of course change provider. It seems that being a long term loyal customer means nothing these days. Not good enough BT.~~~",LEEDS~~~,2017-12-28~~~,2,~~~,~~~,2
Other than the broadband being really slow despite living in the city centre  I had an awful experience cancelling it  on the edge of scamming. I tried to cancel it before my one year period expired  and I was told I have to pay a cancellation fee  which makes perfect sense. So I decided to wait for the 12 months  to pass  still paying monthly even if I wasn't really using it. Fine. After the one year period passed  I called again to finally cancel my broadband: the customer service told me that the contract automatically extended for another year  and if I wanted to end I had to pay the same big fee I had been trying to avoid by keeping my contract active at my expense.  These are the kind of things which you have to be very careful of  designed to screw money off you. Therefore I feel scammed  I will pay the exit fee but I will never ever recommend BT to anybody  as my experience has been awful.~~~,Nottingham~~~,2017-12-25~~~,1,2,2,4
I reported a fault with my broadband ( receiving 1mg instead of 55mg) on the 7th December. I was informed after at least 10 phone calls it was a fault at a substation and it would be fixed shortly  now we are at the 23rd December with no resolution  I have called at least 20 times not including 4 times today where I was promised a call from a senior manager none which were received. I have now made a further phone call and been told it has been passed to a case manager and someone will call me back within 48 hrs not including Christmas Day  I asked if they would give me a resolution date and they no it will just be call to let me know who my case manager will be. I HAVE TO SAY BT OFFER THE WORSE customer service I have ever known.~~~,Manchester~~~,2017-12-23~~~,~~~,~~~,~~~,~~~
High and increasing costs  slow rubbish connection for both phone and TV. Picture breaks up on HD Channels epsecially. Also had no end of nuisance calls  they register your number with random business so that they think you are a client or a service provider. I think they do this so you pay extra for 'no nuisance calls' Please  please avoid at all costs.~~~,Newport~~~,2017-12-22~~~,~~~,~~~,2,~~~
Shockingly  shockingly bad. Getting 2MB in a 20MB package when people in the same area are reaching 10-16MB. Add to that constant dropouts for a minute or more every 15 minutes.  Went through various procedures with someone in India for 3 days  trying everything  only for him to conclude that he couldn't fix it  but the system wouldn't allow him to book an engineer visit. Asked to speak to a supervisor  and line was cut. Sent a complaint - no answer.  Woeful. The worst experience of Broadband in 15 years.~~~,Cilcain~~~,2017-12-21~~~,1,1,1,1
Broadband here is unreliable cannot download too far from the main system.  Understand new wiring is being looked at~~~,Wormegay ~~~,2017-12-21~~~,~~~,~~~,~~~,~~~
Very poor service  broadband is either horrendously slow or does not work.Would not recommend this provider at all.~~~,Northern Ireland~~~,2017-12-19~~~,~~~,~~~,~~~,~~~
BT is officially the worst internet provider I have had at my property since the last 14 years. Virgin media  Sky  Talk talk all internet providers that I have had over the space of numerous years I can't emphasise enough how bad your service for internet is...  but I will put it to comparison. My 3 from my mobile is quicker than your service I get 29.00-35mb never lags or lets me down. How do I know ?  by having to pay additional £5 everyday for internet that I have paid for which is shocking. Some will say why would you ?  1. I have 3 kids  2. 1 off which at high school needs it for history essay 3. At uni needs for reasearch  3rd 1 needs it for cumputer games  my tv connects to the internet so everything me or my misses can't watch nothing  i need to the internet for work but I can't use it becouse my phone has become a wifi hotspot completely shocking and it's not just 1 day 3 days  it's been over a week !~~~,Glasgow ~~~,2017-12-18~~~,1,4,1,1
Upon advising BT I was moving to another provider they cancelled my services and line. This was despite me specifically advising I would be making a working line transfer/takeover. In my opinion the agent's actions were intentional and malicious. As it prevented an order being placed by another company - resulting in a two week gap without phone or broadband. Intentional or not  the 'mistake' as acknowledged by BT could have reckless consequences. We have two children and being contactable - and able to make calls is very important. I strongly recommend avoiding BT.~~~,West Lothian~~~,2017-12-18~~~,1,1,1,1
